uid,text_info
106391,2015 Tatjana Malek Maria (Ger) d. Jovana Jakšić (Srb) 6–3 6–2
106392,2016 Catherine Bellis (USA) d. Jesika Maleckova (Cze) 6–2 1–6 6–3
106393,2017 Ysaline Bonaventure (Bel) d. Patty Schnyder (Sui) 7–6 6–3
106394,2018 Quirine Lemoine (Net) d. Kateryna Kozlova (Ukr) 6–2 6–3
106395,1973 (May) Billie Jean Moffitt King (USA) d. Nancy Richey Gunter (USA) 7-6 5-7 6-3 *
106396,1974 (Oct) Kazuko Sawamatsu d. Wendy Overton (USA) 6-4 7-5 *
106397,1975 (Sep) Margaret Smith Court (Aus) d. Evonne Goolagong Cawley (Aus) 6-7 6-1 7-5 *
106398,"1976 (Oct) Betty Stove (Net) d. Margaret Smith Court (Aus) 1-6, 6-4, 6-3"
106399,1977 (Sep) Virginia Wade (GB) d. Martina Navratilova (Tch) 5-7 7-5 6-4 *
106400,1978 (Sep) Virginia Wade (GB) d. Betty Stove (Net) 6-4 7-6
106401,1979 (Sep) Billie Jean Moffitt King (USA) d. Evonne Goolagong Cawley (Aus) 6-4 7-5
106402,1980 (Sep) Billie Jean Moffitt King (USA) d. Terry Holladay (USA) 7-5 6-4
106403,1981 (Sep) Ann Kiyomura (USA) d. Bettina Bunge (Frg) 6-4 7-5
106404,1982 (Sep) Bettina Bunge (Frg) d. Barbara Potter (USA) 7-6 6-2
106405,1983 (Sep) Lisa Bonder (USA) d. Andrea Jaeger (USA) 6-2 5-7 6-1
106406,1984 (Dec) Manuela Maleeva (Bul) d. Claudia Kohde-Kilsch (Frg) 3-6 6-4 6-4
106407,1985 (Dec) Manuela Maleeva (Bul) d. Bonnie Gadusek (USA) 7-6 3-6 7-5
106408,1986 (Sep) Steffi Graf (Frg) d. Manuela Maleeva (Bul) 6-4 6-2
106409,1987 (Sep) Gabriela Sabatini (Arg) d. Manuela Maleeva (Bul) 6-4 7-6
106410,1988 (Apr) Pam Shriver (USA) d. Helena Sukova (Tch) 7-5 6-1
106411,1989 (Jan) Martina Navratilova (USA) d. Lori McNeil (USA) 6-7 6-3 7-6
106412,1990 (Jan) Steffi Graf (Frg) d. Arantxa Sanchez-Vicario (Esp) 6-1 6-2
106413,1991 (Jan) Gabriela Sabatini (Arg) d. Martina Navratilova (USA) 2-6 6-2 6-4
106414,1992 (Jan) Gabriela Sabatini (Arg) d. Martina Navratilova (USA) 6-2 4-6 6-2
106415,1993 (Feb) Martina Navratilova (USA) d. Larisa Savchenko Neiland (Lat) 6-2 6-2
106416,1994 (Jan) Steffi Graf (Ger) d. Martina Navratilova (USA) 6-2 6-4
106417,1995 (Jan) Kimiko Date d. Lindsay Davenport (USA) 6-1 6-2
106418,1996 (Jan) Iva Majoli (Cro) d. Arantxa Sanchez-Vicario (Esp) 6-4 6-1
106419,1997 (Jan) Martina Hingis (Sui) d. Steffi Graf (Ger) wo
106420,1998 (Feb) Lindsay Davenport (USA) d. Martina Hingis (Sui) 6-3 6-3
106421,1999 (Feb) Martina Hingis (Sui) d. Amanda Coetzer (RSA) 6-2 6-1
106422,2000 (Jan) Martina Hingis (Sui) d. Sandrine Testud (Fra) 6-3 7-5
106423,2001 (Jan) Lindsay Davenport (USA) d. Martina Hingis (Sui) 6-7 6-4 6-2
106424,2002 (Jan) Martina Hingis (Sui) d. Monica Seles (USA) 7-6 4-6 6-3
106425,2003 (Jan) Lindsay Davenport (USA) d. Monica Seles (USA) 6-7 6-1 6-2
106426,2004 (Feb) Lindsay Davenport (USA) d. Magdalena Maleeva (Bul) 6-4 6-1
106427,2005 (Jan) Maria Sharapova (Rus) d. Lindsay Davenport (USA) 6-1 3-6 7-6
106428,2006 (Jan) Elena Dementieva (Rus) d. Martina Hingis (Sui) 6-2 6-0
106429,2007 (Jan) Martina Hingis (Sui) d. Ana Ivanovic (Srb) 6-4 6-2
106430,2008 (Sep) Dinara Safina (Rus) d. Svetlana Kuznetsova (Rus) 6-1 6-3
106431,2009 (Sep) Maria Sharapova (Rus) d. Jelena Jankovic (Srb) 5-2 ret.
106432,2010 (Sep) Caroline Wozniacki (Den) d. Elena Dementieva (Rus) 1-6 6-2 6-3
106433,2011 (Sep) Agnieszka Radwanska (Pol) d. Vera Zvonareva (Rus) 6-3 6-2
106434,2012 (Sep) Nadia Petrova (Rus) d. Agnieszka Radwanska (Pol) 6-0 1-6 6-3
106435,2013 (Sep) Petra Kvitova (Cze) d. Angelique Kerber (Ger) 6-2 0-6 6-3
106436,2014 (Sep) Ana Ivanovic (Srb) d. Caroline Wozniacki (Den) 6-2 7-6
106437,2015 (Sep) Agnieszka Radwanska (Pol) d. Belinda Bencic (Sui) 6-2 6-2
106438,2016 (Sep) Caroline Wozniacki (Den) d. Naomi Osaka 7-5 6-3
106439,2017 (Sep) Caroline Wozniacki (Den) d. Anastasia Pavlyuchenkova (Rus) 6-0 7-5
106440,2018 (Sep) Karolina Pliskova (Cze) d. Naomi Osaka 6-4 6-4
106441,2019 (Sep) Naomi Osaka d. Anastasia Pavlyuchenkova (Rus) 6-2 6-3
106442,1990 (Sep) Mary Joe Fernandez (USA) d. Amy Frazier (USA) 3-6 6-2 6-3
106443,1991 (Sep) Monica Seles (Yug) d. Mary Joe Fernandez (USA) 6-1 6-1
106444,1992 (Sep) Monica Seles (Yug) d. Gabriela Sabatini (Arg) 6-2 6-0
106445,1993 (Sep) Amanda Coetzer (RSA) d. Kimiko Date 6-3 6-2
106446,1994 (Sep) Arantxa Sanchez-Vicario (Esp) d. Amy Frazier (USA) 6-1 6-2
106447,1995 (Sep) Mary Pierce (Fra) d. Arantxa Sanchez-Vicario (Esp) 6-3 6-3
106448,1996 (Sep) Monica Seles (USA) d. Arantxa Sanchez-Vicario (Esp) 6-1 6-4
106449,1997 (Sep) Monica Seles (USA) d. Arantxa Sanchez-Vicario (Esp)6-1 3-6 7-6
106450,1998 (Sep) Monica Seles (USA) d. Arantxa Sanchez-Vicario (Esp)4-6 6-3 6-4
106451,1999 (Sep) Lindsay Davenport (USA) d. Monica Seles (USA) 7-5 7-6
106452,2000 (Oct) Serena Williams (USA) d. Julie Halard Decugis (Fra) 7-5 6-1
106453,2001 (Sep) Jelena Dokic (Aus) d. Arantxa Sanchez-Vicario (Esp) 6-4 6-2
106454,2002 (Sep) Serena Williams (USA) d. Kim Clijsters (Bel) 2-6 6-3 6-3
106455,1924 [Tokyo] Teiko Kuroi d. Kazuo Kamoi 6-1 6-2
106456,1925 [Tokyo] Teiko Kuroi d. Miss Otaka 9-7 6-3
106457,1926 Sumie Hayama d. Makie Hironari 6-3 6-1
106458,1927 [Tokyo] Tokuko Moriwake (USA) d. Teiko Kuroi 9-7 6-2
106459,1928 Sadayo Toda d. Tomoko Kobayashi 6-3 6-2
106460,1929 [Tokyo] Reiko Takiguchi d. Tomoko Kobayashi 3-6 6-3 7-5
106461,1930 [Tokyo] Tomoko Kobayashi d. Sadayo Toda 6-2 6-3
106462,1931 [Tokyo] Tomoko Kobayashi d. Mikiko Hayashi 7-5 7-5
106463,1932 [Tokyo] Ichishi Minami d. Chika Nakamura 6-8 6-4 6-3
106464,1933 [Osaka] Mikiko Hayashi d. Sanae Okada 6-4 6-2
106465,1934 [Tokyo] Mikiko Hayashi d. Sanae Okada 2-6 9-7 6-0
106466,1935 [Osaka] Tokuko Nakano d. Sanae Okada 3-6 6-3 8-6
106467,1936 [Tokyo] Sadayo Toda d. Toyoko Kimata 6-1 6-4
106468,1937 [Osaka] Marie-Luise Horn (Ger) d. Kumiko Sasakura 6-2 6-1
106469,1938 [Tokyo] Toyoko Kimata d. Junko Kamo 2-6 6-3 6-2
106470,1939 [Osaka] Junko Kamo d. Itsuko Iwata 6-0 6-1
106471,1940 Yoshi Sawada d. Junko Kamo 6-4 6-2
106472,1941 Michiko Yamakawa d. Yoshi Sawada 6-2 6-2
106473,1942-45 Tournament not held due to World War Two
106474,1946 Sachiko Kamo d. Michiko Yamakawa 6-4 7-5
106475,1947 Sachiko Kamo d. Sanae Inoue 6-2 7-5
106476,1948 Sachiko Kamo d. Michiko Yamakawa 6-4 7-5
106477,1949 Sachiko Kamo d. Keiko Tomonaga 6-0 6-1
106478,1950 Sachiko Kamo d. Keiko Tomonaga 6-3 6-1
106479,1951 Sachiko Kamo d. [????] 6-2 6-2
106480,1952 Reiko Miyagi d. Keiko Tomonaga 6-0 6-2
106481,1953 Sachiko Kamo d. Reiko Miyagi 6-0 6-4
106482,1954 Reiko Miyagi d. Shigeko Fukuda 6-1 6-1
106483,1955 Sachiko Kamo d. Reiko Miyagi 6-2 6-1
106484,1956 Reiko Miyagi d. Toshiko Tada 6-3 6-8 6-4
106485,1957 [Tokyo] Reiko Miyagi d. Toshiko Tada 6-3 6-2
106486,1958 [Tokyo] Reiko Miyagi d. Toshiko Tada 6-1 3-6 6-2
106487,1959 [Tokyo] Reiko Miyagi d. Akiko Fukui 7-5 6-2
106488,1960 Reiko Miyagi d. Akiko Fukui 6-2 6-0
106489,1961 Reiko Miyagi d. Akiko Fukui 6-3 6-4
106490,1962 [Osaka] Reiko Miyagi d. Yoko Obata 6-0 6-2
106491,1963 Reiko Miyagi d. Miss Nodo 6-3 4-6 7-5
106492,1964 Helga Schulze (Frg) d. Reiko Miyagi 6-1 6-0
106493,1965 [Tokyo] Kazuko Kuramatsu d. Reiko Miyagi 3-6 6-3 6-1
106494,1966 [Tokyo] Yoko Obata d. Reiko Miyagi 6-1 6-2
106495,1967 Kazuko Sawamatsu d. Yoko Obata 6-2 6-3
106496,1968 Kazuko Sawamatsu d. Kimiyo Hatanaka 6-0 6-2
106497,1969 Kazuko Sawamatsu d. Kimiyo Hatanaka 6-2 4-6 6-1
106498,1970 [Osaka] Kazuko Sawamatsu d. Kathy Harter (USA) 6-3 7-5
106499,1971 Kimiyo Hatanaka d. Duk Hee Lee (Kor) 9-7 4-6 9-7
106500,1972 Kazuko Sawamatsu d. Alena Palmeova West (Tch) 6-3 6-0
106501,1973 Evonne Goolagong (Aus) d. Helga Niessen Masthoff (Frg) 6-3 6-4 *
106502,1974 Maria Bueno (Bra) d. Katja Burgemeister Ebbinghaus (Frg) 3-6 6-4 6-3
106503,1975 Kazuko Sawamatsu d. Ann Kiyomura (USA) 6-2 3-6 6-1
106504,1976 Wendy Turnbull (Aus) d. Michelle Gurdal (Bel) 6-1 6-1
106505,1977 women's events not held
106506,1978 Ann Kiyomura (USA) d. Sonoe Yonezawa 6-4 6-3
106507,1979 Betsy Nagelsen (USA) d. Naoko Sato 6-1 3-6 6-3
106508,1980 Marianna Simionescu Borg (Rom) d. Nerida Gregory (Aus) 6-4 6-4
106509,1981 Marie Neumannova Pinterova (Tch) d. Pam Casale (USA) 2-6 6-4 6-1
106510,1982 Laura Arraya Gildemeister (Per) d. Pilar Vasquez (Per) 3-6 6-4 6-0
106511,1983 Etsuko Inoue d. Shelley Solomon (USA) 7-5 6-1
106512,1984 Lilian Drescher (Sui) d. Shawn Foltz (USA) 6-4 6-2
106513,1985 Gabriela Sabatini (Arg) d. Linda Gates (USA) 6-3 6-4
106514,1986 Helen Kelesi (Can) d. Bettina Fulco (Arg) 6-2 6-2
106515,1987 Katerina Maleeva (Bul) d. Barbara Gerken (USA) 6-2 6-3
106516,1988 Patty Fendick (USA) d. Stephanie Rehe (USA) 6-3 7-5
106517,1989 Kumiko Okamoto d. Liz Sayers Smylie (Aus) 6-4 6-2
106518,1990 Caterina Lindqvist (Swe) d. Liz Sayers Smylie (Aus) 6-3 6-2
106519,1991 Lori McNeil (USA) d. Sabine Appelmans (Bel) 2-6 6-2 6-1
106520,1992 Kimiko Date d. Sabine Appelmans (Bel) 7-5 3-6 6-3
106521,1993 Kimiko Date d. Stephanie Rottier (Net) 6-1 6-3
106522,1994 Kimiko Date d. Amy Frazier (USA) 7-5 6-0
106523,1995 Amy Frazier (USA) d. Kimiko Date 7-6 7-5
106524,1996 Kimiko Date d. Amy Frazier (USA) 7-5 6-4
106525,1997 Ai Sugiyama d. Amy Frazier (USA) 4-6 6-4 6-4
106526,1998 Ai Sugiyama d. Corina Morariu (USA) 6-3 6-3
106527,1999 Amy Frazier (USA) d. Ai Sugiyama 6-2 6-2
106528,2000 Julie Halard Decugis (Fra) d. Amy Frazier (USA) 5-7 7-5 6-4
106529,2001 Monica Seles (USA) d. Tamarine Tanasugarn (Tha) 6-3 6-2
106530,2002 Jill Craybas (USA) d. Silvija Talaja (Cro) 2-6 6-4 6-4
106531,2003 Maria Sharapova (Rus) d. Aniko Kapros (Hun) 2-6 6-2 7-6
106532,2004 Maria Sharapova (Rus) d. Mashona Washington (USA) 6-0 6-1
106533,2005 Nicole Vaidisova (Cze) d. Tatiana Golovin (Fra) 7-6 3-1 retired
106534,2006 Marion Bartoli (Fra) d. Aiko Nakamura 2-6 6-2 6-2
106535,2007 Virginie Razzano (Fra) d. Venus Williams (USA) 4-6 7-6 6-4
106536,2008 Caroline Wozniacki (Den) d. Kaia Kanepi (Est) 6-2 3-6 6-1
106537,2009 Samantha Stosur (Aus) d. Francesca Schiavone (Ita) 7-5 6-1
106538,2010 Tamarine Tanasugarn (Tha) d. Kimiko Date Krumm 7-5 6-7 6-1
106539,2011 Marion Bartoli (Fra) d. Samantha Stosur (Aus) 6-3 6-1
106540,2012 Heather Watson (GB) d. Kai-Chen Chang (Tpe) 7-5 5-7 7-6
106541,2013 Samantha Stosur (Aus) d. Eugenie Bouchard (Can) 3-6 7-5 6-2
106542,2014 Samantha Stosur (Aus) d. Zarina Diyas (Kaz) 7-6 6-3
106543,2015 Yanina Wickmayer (Bel) d. Magda Linette (Pol) 4-6 6-3 6-3
106544,2016 Christina McHale (USA) d. Katerina Siniakova (Cze) 3-6 6-4 6-4
106545,2017 Zarina Diyas (Kaz) d. Miyu Kato 6-2 7-5
106546,2018 Su-Wei Hsieh (Tpe) d. Amanda Anisimova (USA) 6-2 6-2
106547,2019 Nao Hibino d. Misaki Doi 6-3 6-2
106548,2014 Alison Riske (USA) d. Belinda Bencic (Sui) 6-3 6-4
106549,2015 Agnieszka Radwanska (Pol) d. Danka Kovinic (Mne) 6-1 6-2
106550,2016 Shuai Peng d. Alison Riske (USA) 7-6 6-2
106551,2017 Maria Sharapova (Rus) d. Aryna Sabalenka (Blr) 7-5 7-6
106552,2018 Caroline Garcia (Fra) d. Karolina Pliskova (Cze) 7-6 6-3
106553,2019 Rebecca Peterson (Swe) d. Heather Watson (GB) 6-4 6-4
106554,1953 Anita Kanter d. Dorothy Bundy Cheney 3-6 6-4 6-3
106555,1954 Beverly Baker Fletiz d. Helen Pastall Perez
106556,1955 Beverly Baker Fleitz d. Pat Canning Todd 6-1 6-1
106557,1956 Beverly Baker Fleitz d. Mary Ann Mitchell 6-1 6-1
106558,1957 Louise Brough d. Pat Canning Todd 2-6 6-3 6-4
106559,1958 Beverly Baker Fleitz d. Louise Brough 6-2 3-6 10-8
106560,1959 Vicky Palmer d. Barbara Green 3-6 6-1 7-5
106561,1960 Karen Hantze d. Vicki Palmer 7-5 9-7
106562,1961 Nancy Richey d. Darlene Hard 6-3 6-4
106563,1962 Nancy Richey d. Karen Hantze Susman 6-3 7-5
106564,1963 Nancy Richey d. Vicki Palmer 8-6 8-6
106565,1964 Jane Albert d. Mimi Arnold 6-3 7-5
106566,1965 Justina Bricka d. Jane Albert 6-2 6-4
106567,1966 Billie Jean Moffitt King d. Mary Ann Eisel 6-3 6-2
106568,1967 Nancy Richey d. Carol Hanks Aucamp 6-1 6-4
106569,1968 Patti Hogan d. Tory Ann Fretz 6-2 6-4
106570,1969 Nancy Richey d. Patti Hogan 6-2 6-0
106571,1971 Billie Jean Moffitt King d. Rosie Casals 7-5 6-1
106572,1972 Billie Jean Moffitt King d. Margaret Smith Court (Aus) 7-6 6-3
106573,1973 Billie Jean Moffitt King d. Nancy Richey Gunter 6-1 6-3
106574,1974 Virginia Wade (GB) d. Helen Gourlay (Aus) 6-1 6-2
106575,1975 Nancy Richey Gunter d. Virginia Wade (GB) 4-6 7-5 6-4
106576,1976 Chris Evert d. Dianne Fromholtz (Aus) 6-1 7-5
106577,1977 Billie Jean Moffitt King d. Wendy Turnbull (Aus) 1-6 6-1 6-0
106578,1978 Martina Navratilova (Tch) d. Tracy Austin 6-4 6-2
106579,1979 Martina Navratilova (Tch) d. Chris Evert Lloyd 6-1 6-3
106580,1980 Regina Marsikova (Tch) d. Wendy Turnbull (Aus) 7-6 7-6
106581,1986 Beth Herr d. Ann Henricksson 6-0 3-6 7-5
106582,1987 Anne White d. Dianne Fromholtz Balestrat (Aus) 6-1 6-2
106583,1988 Manuela Maleeva Fragnière (Sui) d. Dinky Van Rensburg (RSA) 6-3 4-6 6-2
106584,1989 Conchita Martinez (Esp) d. Elise Burgin 3-6 6-4 6-2
106585,1990 Conchita Martinez (Esp) d. Marianne Werdel 7-5 6-1
106586,1991 Sabine Appelmans (Bel) d. Chanda Rubin 7-5 6-1
106587,1921 Madeline Fisher O'Neill d. Joan Austin 6-0 6-3
106588,1922 Edith Clarke d. Joan Austin 6-2 6-2
106589,1923 Aurea Farrington Edgington d. Jessie Russell Colegate 6-4 7-5
106590,1924 Joan Fry d. Naomi Bannister Feilden 8-6 5-7 8-6
106591,1925 Joan Ridley d. Helen Eddis 6-2 6-2
106592,1926 Joan Ridley d. M. Coles 6-3 6-2
106593,1927 Dorothy Alexander d. Evelyn Dearman 7-5 6-3
106594,1928 Madge Valantine List d. M. Coles 6-2 6-0
106595,1929 Madge Valantine List d. Helen Eddis 6-3 4-6 6-2
106596,1931 F.B. Hensman d. Naomi Bannister Jackson-Feilden 6-2 6-1
106597,1934 Freda Scott d. Sheila Chuter 6-2 6-0 *
106598,1935 Madge Valantine List d. Sonia Mavorogrdato 6-2 7-5 *
106599,1936 Sheila Chuter d. Madge Valantine List 6-4 6-3 *
106600,1937 Billie Yorke d. (Gladys Thompson?) Mrs H. Lewis 4-6 6-0 6-0 *
106601,1938 Sheila Chuter d. (Gladys Thompson?) Mrs H. Lewis 9-7 6-1 *
106602,1910 [Dallas] Miss Kaufman d. Miss Fairbanks
106603,1912 [Austin] Densmore d. Thomas 6-4 6-2
106604,1914 [Texarkana] Gwendolyn Rees d. Georgie Temple 6-1 6-1
106605,1921 [El Paso] Mayme McDonald
106606,1924 [Austin] Mrs C. Vickers d. Miss Bennett 6-4 6-2
106607,1925 [San Antonio] Mrs E. Moser d. Mrs C. Vickers 7-5 7-5
106608,1932 [Austin] Anna Mae Reichert d. Kathryn Pearson 6-1 6-2
106609,1935 [San Antonio] Anna Mae Reichert d. Mary O’Brien 6-0 6-0
106610,1937 [San Antonio] Mildred Crowe d. Marjorie Murray 6-2 6-0
106611,1938 [Houston] Raquel Moch d. Loly Villarello 4-6 6-2 6-1
106612,1939 [Houston] Doris Ames d. Etta Taylor Coyne 2-6 11-9 6-3
106613,1942 [Houston] Marjorie Gladman Van Ryn d. Mary Jane Bullington 6-1 6-1
106614,1943 [San Antonio] Shelby Frizzell d. Ethel Norton 6-2 6-4
106615,1945 [Fort Worth] Margaret Varner d. Patty Nixon 6-1 7-5
106616,1947 [San Antonio] Margaret Varner d. Ethel Norton 6-1 7-5
106617,1953 [] Ethel Norton d. Peggy Eby Startzman 6-2 6-4
106618,1954 [Houston] Ethel Norton d. Jackie Johannes 6-2 3-6 6-2
106619,1955 [San Antonio] Cummings d. Peggy Eby Startzman 6-4 6-0
106620,1956 [San Antonio] Ethel Norton d. Marilyn Montgomery 6-2 6-1
106621,1957 [Houston] Nancy Richey d. Marilyn Montgomery 6-3 6-1
106622,1958 [Austin] Betty Gray d. Nancy Pennies 6-1 6-0
106623,1959 [San Antonio] Nancy Richey d. Lynn Haines 6-0 6-0
106624,1960 [Abilene] Marilyn Montgomery d. Nancy Armor Neeld 6-4 7-5
106625,1961 [Houston] Carolyn Rogers d. Lynn Haines 8-6 3-6 6-3
106626,1962 [Edinburg] Lynn Haines d. Betty Gray 6-2 6-3
106627,1963 [Dallas] Nancy Armor Neeld d. Owen McHaney 6-1 6-3
106628,1968 [Houston] Mary Lowdon d. Becky Vest 6-4 1-6 6-4
106629,1940 Gracyn Wheeler d. Mary Hardwick (GB) 7-5 6-0
106630,1941 Pauline Betz d. Sarah Palfrey Cooke 9-7 1-6 9-7
106631,1950 Magda Berescu Rurac (Rou) d. Laura Lou Jahn 7-5 11-9
106632,1956 Marilyn Voges d. Lynne Lawson 3-6 6-4 6-3
106633,1957 Raymonde Veber Jones d. Martha Hernandez (Mex) 3-6 6-4 6-3
106634,1958 Martha Hernandez (Mex) d. Carol Hanks 6-2 6-4
106635,1959 Marie Toomey Martin (Aus) d. Carol Hanks 2-6 6-2 6-2
106636,1960 Carol Hanks d. Justina Bricka 4-6 6-2 6-4
106637,1961 Mary Habicht d. Roberta Alison 6-3 6-4
106638,1963 Stephanie DeFina d. Putsy Trice 6-3 6-4
106639,1964 Patsy Rippy d. Owen McHaney 7-5 6-3
106640,1965 Roberta Alison d. Stephanie DeFina 6-2 7-5
106641,1966 Becky Vest d. Ann Moore 6-2 6-4
106642,1969 Linda Tuero d. Fiorella Bonicelli (Uru) 6-2 6-0
106643,1970 Linda Tuero d. Becky Vest 6-2 6-3
106644,1976 Dianne Desfor d. Stephanie Tolleson 6-3 6-3
106645,1886 Maud Watson and Lilian Watson divided the prizes (HO)
106646,1889 Mrs Coffin d. Richardson 6-3 2-6 6-3
106647,1891 Violet Pinckney d. Lilian Cole Pine-Coffin 3-6 7-5 6-4
106648,"1903 Alice Simpson Pickering d. Bertha Holder, walkover"
106649,1905 Muriel Lucas d. Charlotte Everard 8-6 6-4
106650,1906 Dora Boothby d. Edith Boucher 6-4 7-5
106651,1907 Dora Boothby d. Miss Lloyd 6-0 6-4
106652,1908 Edith Bromfield d. Muriel Lucas 6-4 6-0
106653,1909 Edith Bromfield d. Flora Hollins Figgis 6-2 6-2
106654,1910 Edith Bromfield d. Muriel Lucas 7-5 6-2
106655,1911 Muriel Lucas d. Mrs Paine 6-3 retired
106656,1912 Nora Bawden d. Miss Hattersley-Smith 6-1 6-2
106657,1914 Nora Bawden d. Mrs Ward Soames 3-6 9-7 6-3
106658,1921 Kathleen Lidderdale d. Enid Head 6-2 6-4
106659,1922 Edith Clarke d. Enid Head 8-6 4-6 7-5
106660,1923 Kathleen Lidderdale d. Violet Pinckney 6-1 3-6 6-1
106661,1924 Kathleen Lidderdale d. Lesley Cadle 6-3 8-6
106662,1925 Violet Pinckney d. Mrs Hopper 6-4 9-7
106663,1926 Violet Pinckney d. G E Tomblin 6-4 6-0
106664,1927 Cristobel Hardie d. Mrs Harper 1-6 6-3 6-4
106665,1928 Cristobel Hardie d. Violet Pinckney 6-4 6-2
106666,1929 Gethyn Harry d. Doris Eastley 6-3 9-7
106667,1930 Doris Eastley d. Andrée Lucas 7-5 6-3
106668,1931 Ermyntrude Harvey d. Gethyn Harry 6-4 6-2
106669,"1932 Gethyn Harry d. Ermyntrude Harvey, walkover"
106670,1933 Andrée Lucas d. Jean Saunders 6-4 6-4
106671,1934 Madge Slaney d. Gaby Curtis 6-2 7-5
106672,1935 Madge Slaney d. Andrée Lucas 3-6 6-1 6-4
106673,1936 Madge Slaney d. Jean Saunders 6-2 6-4
106674,1937 Gaby Curtis d. Katherine Keith-Steele 6-3 8-6
106675,1994 Mana Endo (Jpn) d. Rachel McQuillan 6-1 6-7 6-4
106676,1995 Leila Meskhi (Geo) d. Fang Li (Chn) 6-2 6-3
106677,1996 Julie Halard Decugis (Fra) d. Mana Endo (Jpn) 6-1 6-2
106678,1997 Dominique Monami van Roost (Bel) d. Marianne Werdel Witmeyer (USA) 6-3 6-3
106679,1998 Patty Schnyder (Sui) d. Dominique Monami van Roost (Bel) 6-3 6-2
106680,1999 Chanda Rubin (USA) d. Rita Grande (Ita) 6-2 6-3
106681,2000 Kim Clijsters (Bel) d. Chanda Rubin (USA) 2-6 6-2 6-2
106682,2001 Rita Grande (Ita) d. Jennifer Hopkins (USA) 0-6 6-3 6-3
106683,2002 Martina Sucha (Svk) d. Anabel Medina Garrigues (Esp) 7-6 6-1
106684,2003 Alicia Molik d. Amy Frazier (USA) 6-2 4-6 6-4
106685,2004 Amy Frazier (USA) d. Shinobu Asagoe (Jpn) 6-3 6-3
106686,2005 Jie Zheng (Chn) d. Gisela Dulko (Arg) 6-2 6-0
106687,2006 Michaella Krajicek (Net) d. Iveta Benesova (Cze) 6-2 6-1
106688,2007 Anna Chakvetadze (Rus) d. Vasilisa Bardina (Rus) 6-3 7-6
106689,2008 Eleni Daniilidou (Gre) d. Vera Zvonareva (Rus) wo
106690,2009 Petra Kvitova (Cze) d. Iveta Benesova (Cze) 7-5 6-1
106691,2010 Alona Bondarenko (Ukr) d. Shahar Peer (Isr) 6-2 6-4
106692,2011 Jarmila Gajdosova Groth d. Bethanie Mattek Sands (USA) 6-4 6-3
106693,2012 Mona Barthel (Ger) d. Yanina Wickmayer (Bel) 6-1 6-2
106694,2013 Elena Vesnina (Rus) d. Mona Barthel (Ger) 6-3 6-4
106695,2014 Garbine Muguruza (Esp) d. Klara Koukalova Zakopalova (Cze) 6-4 6-0
106696,2015 Heather Watson (GB) d. Madison Brengle (USA) 6-3 6-4
106697,2016 Alizé Cornet (Fra) d. Eugenie Bouchard (Can) 6-1 6-2
106698,2017 Elise Mertens (Bel) d. Monica Niculescu (Rou) 6-3 6-1
106699,2018 Elise Mertens (Bel) d. Mihaela Buzarnescu (Rou) 6-1 4-6 6-3
106700,2019 Sofia Kenin (USA) d. Anna K. Schmiedlova (Svk) 6-3 6-0
106701,2020 Elena Rybakina (Kaz) d. Shuai Zhang (Chn) 7-6 6-3
106702,1893 Nina Rock d. Annie Gibson 6-1 4-6 6-3
106703,1894 Nina Rock d. Gertrude Swan 6-0 6-3
106704,1896 Nina Rock d. E. Howe 0-6 6-4 6-2
106705,1897 Gertrude Swan d. Nina Rock 6-2 6-2
106706,1898 E. Ferguson d. Gertrude Swan 6-5 4-6 6-5
106707,1899 R. Maxwell d. E. Ferguson 6-1 6-5
106708,1900 Mrs Gibson (GB) d. E. Ferguson 6-4 6-5
106709,1901 A. Jamieson d. G. Rudge
106710,1902 A. Jamieson d. Nina Rock 4-6 6-4 6-4
106711,1903 Nina Rock d. Amy Rex 6-3 6-1
106712,1904 Nina Rock d. E. Holmes 6-3 6-5
106713,1905 Miss Griffiths d. Amy Rex 6-2 4-6 7-5
106714,1906 Amy Rex d. Lucy Arthur 6-4 6-4
106715,1907 Nina Rock d. Marjorie McGough 6-5 6-4
106716,1908 Evelyn Stanfield d. Lucy Arthur 6-5 6-2
106717,1909 Marjorie McGough Allenby d. Evelyn Stanfield 6-5 6-2
106718,1910 Evelyn Stanfield d. Marjorie McGough Allenby 1-6 6-5 6-3
106719,1911 Amy Rex d. Evelyn Stanfield 5-6 6-0 6-4
106720,1912 Pearl Stewart d. Vera Blain 6-2 6-2
106721,1913 Dorothy Stanfield d. Evelyn Stanfield default
106722,1914 Amy Rex d. Evelyn Stanfield 2-6 6-5 6-4
106723,1915 Evelyn Stanfield d. Amy Rex 6-3 6-1
106724,1916 Amy Rex d. E. Holmes 5-6 6-4 6-4
106725,1917 Dorothy Stanfield d. Robina Bushby 6-3 6-3
106726,1918 Robina Bushby d. M. Stanley 6-4 6-2
106727,1919 Mall Mutch Molesworth d. Robina Bushby 6-2 6-5
106728,1920 Robina Bushby d. Zillah Sicklemore Walduck 6-3 6-2
106729,1921 Gladys Brownell d. Jessie Keltie 4-6 6-5 6-4
106730,1922 Adeline Moran Wilkins d. Joyce Chancellor 6-2 6-1
106731,1923 Amy Stewart McMahon d. Robina Bushby 7-5 6-2 or Anne Humphreys d. Kathleen Pardey 6-5 6-4
